nombre_producto,fecha,semana,categoria,tienda,comuna,region,motivo,subtipo,area_responsable,unidades_merma,costo_unitario,valor_total_merma
GALLETA MOROCHA MINI GALLETA MCKAY 50 GR,2016-12-08,49,GALLETAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,160,160
GALLETA MOROCHA MINI GALLETA MCKAY 50 GR,2016-12-02,48,GALLETAS,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,3,479,1437
GALLETA MOROCHA MINI GALLETA MCKAY 50 GR,2016-12-09,49,GALLETAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,319,638
GALLETA MOROCHA MINI GALLETA MCKAY 50 GR,2016-12-24,51,GALLETAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,160,160
GALLETA MOROCHA MINI GALLETA MCKAY 50 GR,2016-12-03,48,GALLETAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,155,155
GALLETA MOROCHA MINI GALLETA MCKAY 50 GR,2016-12-05,49,GALLETAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,155,155
GALLETA MOROCHA MINI GALLETA MCKAY 50 GR,2016-12-25,51,GALLETAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,156,156
PLATEADA VACUNO GR KG,2016-12-04,48,VACUNO GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,1703,1071
PLATEADA VACUNO GR KG,2016-12-20,51,VACUNO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2670,2569
PLATEADA VACUNO GR KG,2016-12-21,51,VACUNO GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2668,2567
PLATEADA VACUNO GR KG,2016-12-15,50,VACUNO GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2862,3005
PLATEADA VACUNO GR KG,2016-12-20,51,VACUNO GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2027,1484
DURAZNO EN MITAD ACONCAGUA 590 GR,2016-12-11,49,CONSERVAS DE FRUTAS,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,1409,2818
DURAZNO EN MITAD ACONCAGUA 590 GR,2016-12-10,49,CONSERVAS DE FRUTAS,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,645,645
"LECHE SHAKE SHAKE 170 ML LONCO, VAINILLA",2016-12-03,48,LECHES SABORES,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,2,504,1008
"LECHE SHAKE SHAKE 170 ML LONCO, VAINILLA",2016-12-05,49,LECHES SABORES,ANGOL,ANGOL,IX,Vencimiento,Caducidad,Bodega,80,20167,1613360
"LECHE SHAKE SHAKE 170 ML LONCO, VAINILLA",2016-12-16,50,LECHES SABORES,ANGOL,ANGOL,IX,Vencimiento,Caducidad,Bodega,5,1294,6470
"LECHE SHAKE SHAKE 170 ML LONCO, VAINILLA",2016-12-12,50,LECHES SABORES,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,259,259
"LECHE SHAKE SHAKE 170 ML LONCO, VAINILLA",2016-12-03,48,LECHES SABORES,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,522,1044
"LECHE SHAKE SHAKE 170 ML LONCO, VAINILLA",2016-12-16,50,LECHES SABORES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,261,261
NESCAFE TRADICION STICK 172.8 GR,2016-12-23,51,CAFE,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,4800,4800
NESCAFE TRADICION STICK 172.8 GR,2016-12-24,51,CAFE,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,8,38400,307200
CARNE AL JUGO CON ARROZ POR GUSTO 250 GR,2016-12-26,52,COMIDAS TERCEROS PLATOS PREPARADOS,TEMUCO III,TEMUCO,IX,Vencimiento,Caducidad,Bodega,5,3670,18350
CARNE AL JUGO CON ARROZ POR GUSTO 250 GR,2016-12-04,48,COMIDAS TERCEROS PLATOS PREPARADOS,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,5,3670,18350
"YOGHURT ACTIVIA ZERO S/LACT 120, CIRUELA",2016-12-02,48,YOGHURT,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,196,196
"YOGHURT ACTIVIA ZERO S/LACT 120, CIRUELA",2016-12-09,49,YOGHURT,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,196,196
"YOGHURT ACTIVIA ZERO S/LACT 120, CIRUELA",2016-12-16,50,YOGHURT,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,23,4513,103799
"YOGHURT ACTIVIA ZERO S/LACT 120, CIRUELA",2016-12-26,52,YOGHURT,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,105,20603,2163315
CAFE DESCAFEINADO GOLD 170 GR,2016-12-20,51,CAFE,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2757,2757
CAFE DESCAFEINADO GOLD 170 GR,2016-12-11,49,CAFE,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2780,2780
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-04,48,YOGHURT,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,139,139
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-08,49,YOGHURT,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,2,278,556
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-11,49,YOGHURT,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,133,133
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-16,50,YOGHURT,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,1,128,128
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-05,49,YOGHURT,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,8,1112,8896
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-05,49,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,276,552
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-11,49,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,267,534
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-12,50,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,131,131
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-17,50,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,9,1159,10431
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-20,51,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,5,643,3215
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-26,52,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,5,640,3200
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-15,50,YOGHURT,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,128,128
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-17,50,YOGHURT,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,3,384,1152
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-23,51,YOGHURT,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,5,641,3205
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-06,49,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,5,694,3470
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-08,49,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,12,1666,19992
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-09,49,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,6,807,4842
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-11,49,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,4,514,2056
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-16,50,YOGHURT,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,128,128
"YOGHURT BATIDO SOPROLE 120 GR, FRAMBUESA",2016-12-19,51,YOGHURT,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,128,128
LAMINAS FRITAS CREMA CEBOLLA KRYZPO 40GR,2016-12-03,48,PAPAS FRITAS,TEMUCO II,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,369,369
LAMINAS FRITAS CREMA CEBOLLA KRYZPO 40GR,2016-12-08,49,PAPAS FRITAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,357,357
LAMINAS FRITAS CREMA CEBOLLA KRYZPO 40GR,2016-12-11,49,PAPAS FRITAS,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,357,357
NESCAFE MIXES CAPPUCINO 14 GR,2016-12-22,51,CAFE,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,10,2190,21900
NESCAFE MIXES CAPPUCINO 14 GR,2016-12-23,51,CAFE,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,10,2190,21900
HUEVO BON O BON LECH 110 GRS,2016-12-04,48,CONFITES DE TEMPORADA,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,1872,1872
HUEVO BON O BON LECH 110 GRS,2016-12-05,49,CONFITES DE TEMPORADA,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,2,3743,7486
HUEVO BON O BON LECH 110 GRS,2016-12-06,49,CONFITES DE TEMPORADA,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,2,3743,7486
PAPA LAYS FRITA T/AMER 420 GR,2016-12-08,49,PAPAS FRITAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1583,1583
PAPA LAYS FRITA T/AMER 420 GR,2016-12-10,49,PAPAS FRITAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1583,1583
PAPA LAYS FRITA T/AMER 420 GR,2016-12-17,50,PAPAS FRITAS,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1583,1583
CHOCOLATE CONFITADO ROCKLETS 35 GR,2016-12-11,49,CHOCOLATES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,233,233
CHOCOLATE CONFITADO ROCKLETS 35 GR,2016-12-16,50,CHOCOLATES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,233,233
CHOCOLATE CONFITADO ROCKLETS 35 GR,2016-12-18,50,CHOCOLATES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,233,233
CHOCOLATE CONFITADO ROCKLETS 35 GR,2016-12-20,51,CHOCOLATES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,233,233
CHOCOLATE CONFITADO ROCKLETS 35 GR,2016-12-15,50,CHOCOLATES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,233,233
CHOCOLATE CONFITADO ROCKLETS 35 GR,2016-12-17,50,CHOCOLATES,TEMUCO IV,TEMUCO,IX,Vencimiento,Caducidad,Bodega,2,466,932
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-05,49,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,460,460
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-10,49,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,460,460
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-15,50,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,465,465
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-17,50,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,465,465
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-22,51,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,940,1880
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-25,51,FIDEOS Y PASTAS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,476,476
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-05,49,FIDEOS Y PASTAS,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,2,949,1898
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-08,49,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,929,1858
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-10,49,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,472,472
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-11,49,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,472,472
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-15,50,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,475,475
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-16,50,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,475,475
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-20,51,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,475,475
PASTA TR3S ESPIRAL 56 LUCHETTI 400 GR,2016-12-24,51,FIDEOS Y PASTAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,477,477
"LECHE SOPROLE 200 CC., FRUTILLA",2016-12-02,48,LECHES SABORES,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,221,221
"LECHE SOPROLE 200 CC., FRUTILLA",2016-12-10,49,LECHES SABORES,ANGOL,ANGOL,IX,Clientes,Manipulacion,Sala de Ventas,1,230,230
"LECHE SOPROLE 200 CC., FRUTILLA",2016-12-11,49,LECHES SABORES,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,205,205
"LECHE SOPROLE 200 CC., FRUTILLA",2016-12-22,51,LECHES SABORES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,209,209
"LECHE SOPROLE 200 CC., FRUTILLA",2016-12-25,51,LECHES SABORES,TEMUCO III,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,210,210
"LECHE SOPROLE 200 CC., FRUTILLA",2016-12-04,48,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,203,203
"LECHE SOPROLE 200 CC., FRUTILLA",2016-12-06,49,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,30,6075,182250
"LECHE SOPROLE 200 CC., FRUTILLA",2016-12-08,49,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,2,405,810
"LECHE SOPROLE 200 CC., FRUTILLA",2016-12-15,50,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,202,202
"LECHE SOPROLE 200 CC., FRUTILLA",2016-12-26,52,LECHES SABORES,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,205,205
HARINA S/POLVO MERKAT 20 KG,2016-12-18,50,HARINAS,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,11582,23164
HARINA S/POLVO MERKAT 20 KG,2016-12-12,50,HARINAS,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,5793,5793
"YOGHURT TRO LIGHT DANONE, MANGO MARACUYA",2016-12-15,50,YOGHURT,ANGOL,ANGOL,IX,Vencimiento,Caducidad,Bodega,19,3993,75867
"YOGHURT TRO LIGHT DANONE, MANGO MARACUYA",2016-12-02,48,YOGHURT,TEMUCO III,TEMUCO,IX,Vencimiento,Caducidad,Bodega,7,1471,10297
"YOGHURT TRO LIGHT DANONE, MANGO MARACUYA",2016-12-23,51,YOGHURT,TEMUCO III,TEMUCO,IX,Vencimiento,Caducidad,Bodega,8,1681,13448
"YOGHURT TRO LIGHT DANONE, MANGO MARACUYA",2016-12-20,51,YOGHURT,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,1,210,210
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-02,48,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,1586,579
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-10,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,109,3
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-11,49,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,326,24
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-12,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,174,7
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-13,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,174,7
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-15,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,500,58
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-16,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,282,18
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-17,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,217,11
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-18,50,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,239,13
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-19,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,326,24
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-20,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,109,3
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-22,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,217,11
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-24,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,196,9
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-25,51,CECINAS GRANEL,ANGOL,ANGOL,IX,Interno,Manipulacion,Bodega,0,456,48
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-07,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1456,488
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-09,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1260,365
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-02,48,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,0,543,68
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-11,49,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1912,841
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-13,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,348,28
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-15,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,3194,2348
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-16,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1999,920
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-18,50,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1608,595
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-19,51,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Vencimiento,Caducidad,Bodega,0,695,111
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-20,51,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,587,79
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-22,51,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,739,126
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-24,51,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,630,91
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-26,52,CECINAS GRANEL,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,0,695,111
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-04,48,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,456,48
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-05,49,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2607,1564
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-06,49,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,2868,1893
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-08,49,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1608,595
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-09,49,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,739,126
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-10,49,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1695,661
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-11,49,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,456,48
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-12,50,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1434,473
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-13,50,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,2,6843,10778
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-19,51,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1847,785
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-20,51,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1217,341
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-22,51,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1868,803
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-23,51,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,1934,861
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-25,51,CECINAS GRANEL,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,0,369,31
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-08,49,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,939,203
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-12,50,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,487,55
QUESO DE CABEZA TRIPA NATURAL PACEL KG,2016-12-13,50,CECINAS GRANEL,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,0,469,51
CALUGON CLASICO C/NUECES PELAYO 920 GR,2016-12-24,51,CONFITES REGULARES,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,1418,1418
MECANO MANJAR COSTA 27 GR,2016-12-10,49,CHOCOLATES,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,150,150
MECANO MANJAR COSTA 27 GR,2016-12-06,49,CHOCOLATES,TEMUCO V,TEMUCO,IX,Clientes,Manipulacion,Sala de Ventas,1,150,150
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-18,50,YOGHURT,TEMUCO II,TEMUCO,IX,Interno,Manipulacion,Bodega,1,315,315
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-16,50,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,318,318
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-17,50,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,318,318
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-20,51,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,15,4769,71535
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-26,52,YOGHURT,TEMUCO III,TEMUCO,IX,Interno,Manipulacion,Bodega,1,311,311
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-09,49,YOGHURT,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,319,319
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-17,50,YOGHURT,TEMUCO IV,TEMUCO,IX,Interno,Manipulacion,Bodega,1,313,313
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-02,48,YOGHURT,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,13,4450,57850
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-06,49,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,641,1282
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-08,49,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,1,321,321
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-20,51,YOGHURT,TEMUCO V,TEMUCO,IX,Vencimiento,Caducidad,Bodega,2,621,1242
"YOGHURT 1+1 PARA LLEVAR SOPRO, ZUCARITAS",2016-12-24,51,YOGHURT,TEMUCO V,TEMUCO,IX,Interno,Manipulacion,Bodega,2,621,1242
